ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (oz),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Meta: slide_template,Meta: product_image_on_hover,Meta: custom_tab_priority1,Meta: custom_tab_priority2,Meta: header_view,Meta: layout,Meta: product_layout,,
3574,simple,138D5-025M-CC,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,SM Jumper SC-SCAPC DX 25 Meter,Singlemode OS2 SC/SCAPC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,15.6,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sc-sm-550-2-13.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),25,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3575,simple,133D5-025M-CC,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,SM Jumper SCAPC-SCAPC DX 25 Meter,Singlemode OS2 SCAPC/SCAPC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,18.2,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sca-sca-sm-550-1-11.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,SC-SC,1,1,Length (Meters),25,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3576,simple,688D5-001M-CC,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,MM Jumper SC-SC DX 1 Meter,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,4.9,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-mm-550-1-3.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-SC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3577,simple,688D5-002M-CC,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,MM Jumper SC-SC DX 2 Meter,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,5.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-mm-550-1-4.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-SC,1,1,Length (Meters),2,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3578,simple,688D5-003M-CC,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,MM Jumper SC-SC DX 3 Meter,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,6.7,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-mm-550-1-5.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-SC,1,1,Length (Meters),3,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3579,simple,688D5-007M-CC,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,MM Jumper SC-SC DX 7 Meter,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.3,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-mm-550-1-6.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-SC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3580,simple,688D5-010M-CC,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,MM Jumper SC-SC DX 10 Meter,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,13,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-mm-550-1-7.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-SC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3581,simple,688D5-013M-CC,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (13 Meter),1,0,visible,MM Jumper SC-SC DX 13 Meter,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (13 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,15.7,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-mm-550-1-8.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-SC,1,1,Length (Meters),13,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3582,simple,688D5-015M-CC,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,MM Jumper SC-SC DX 15 Meter,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,17.5,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-mm-550-1-9.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-SC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3583,simple,688D5-020M-CC,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,MM Jumper SC-SC DX 20 Meter,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,22,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-mm-550-1-10.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-SC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3584,simple,688D5-025M-CC,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,MM Jumper SC-SC DX 25 Meter,Multimode SC/SC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,26.5,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Multimode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/sc-sc-mm-550-1-11.png,,,,,,,,,0,Glass Type,Multimode OM3,1,1,Connector Type,SC-SC,1,1,Length (Meters),25,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3585,simple,179D5-001M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,SM Jumper FC-LC DX 1 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,5.4,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-3.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3586,simple,179D5-002M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,SM Jumper FC-LC DX 2 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,5.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-4.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),2,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3587,simple,179D5-003M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,SM Jumper FC-LC DX 3 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,6.2,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-5.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),3,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3588,simple,179D5-004M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter),1,0,visible,SM Jumper FC-LC DX 4 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,6.6,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-6.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),4,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3589,simple,179D5-005M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter),1,0,visible,SM Jumper FC-LC DX 5 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,7,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-7.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),5,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3590,simple,179D5-007M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,SM Jumper FC-LC DX 7 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,7.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-8.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3591,simple,179D5-010M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,SM Jumper FC-LC DX 10 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,9,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-9.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3592,simple,179D5-013M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (13 Meter),1,0,visible,SM Jumper FC-LC DX 13 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (13 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,10.2,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-10.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),13,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3593,simple,179D5-015M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,SM Jumper FC-LC DX 15 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-11.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3594,simple,179D5-017M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (17 Meter),1,0,visible,SM Jumper FC-LC DX 17 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (17 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.8,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-12.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),17,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3595,simple,179D5-020M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,SM Jumper FC-LC DX 20 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,13,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-13.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,default,yes,40,41,default,right-sidebar,,,
3596,simple,179D5-025M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,SM Jumper FC-LC DX 25 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,15,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-14.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),25,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3597,simple,179D5-030M-CC,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (30 Meter),1,0,visible,SM Jumper FC-LC DX 30 Meter,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (30 Meter),,,taxable,,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,17,"Fiber Optic Jumper Cables, Fiber Optic Jumper Cables > Singlemode Fiber Jumpers",,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),30,1,1,Fiber Count,Duplex,1,1,,,,,,,,,
3623,variable,1000,Custom Singlemode Fiber Optic Jumper (Duplex),1,0,visible,,,,,taxable,,1,100,,0,0,100,5,3,1.5,1,1-2 Week Lead Time,,11.24172396,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,,,,,,,0,Glass Type,Singlemode OS2,1,1,Connector Type,"FC-FC, FC-LC, FC-SC, LC-LC, SC-LC, SC-SC",1,1,Length (Meters),"1, 10, 15, 2, 20, 25, 3, 4, 5, 7",1,1,Fiber Count,"Duplex, Simplex",1,1,default,yes,40,41,default,right-sidebar,full_width,,
3755,variation,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.23260306,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,11,Glass Type,Singlemode OS2,1,1,Connector Type,FC-FC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (1 Meter)
3756,variation,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.22348216,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,12,Glass Type,Singlemode OS2,1,1,Connector Type,FC-FC,1,1,Length (Meters),2,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (2 Meter)
3757,variation,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.21436126,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,13,Glass Type,Singlemode OS2,1,1,Connector Type,FC-FC,1,1,Length (Meters),3,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (3 Meter)
3758,variation,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (4 Meter),1,0,visible,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (4 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.20524036,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,14,Glass Type,Singlemode OS2,1,1,Connector Type,FC-FC,1,1,Length (Meters),4,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (4 Meter)
3759,variation,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (5 Meter),1,0,visible,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (5 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.19611946,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,15,Glass Type,Singlemode OS2,1,1,Connector Type,FC-FC,1,1,Length (Meters),5,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (5 Meter)
3760,variation,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.18699856,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,16,Glass Type,Singlemode OS2,1,1,Connector Type,FC-FC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (7 Meter)
3761,variation,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (10 Meter),1,0,visible,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (10 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.17787767,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,17,Glass Type,Singlemode OS2,1,1,Connector Type,FC-FC,1,1,Length (Meters),10,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (10 Meter)
3762,variation,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (15 Meter),1,0,visible,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (15 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.16875677,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,18,Glass Type,Singlemode OS2,1,1,Connector Type,FC-FC,1,1,Length (Meters),15,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (15 Meter)
3763,variation,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (20 Meter),1,0,visible,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (20 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.15963587,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,19,Glass Type,Singlemode OS2,1,1,Connector Type,FC-FC,1,1,Length (Meters),20,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (20 Meter)
3764,variation,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (25 Meter),1,0,visible,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (25 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.15051497,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,20,Glass Type,Singlemode OS2,1,1,Connector Type,FC-FC,1,1,Length (Meters),25,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/FC 2.0mm Fiber Optic Jumper Cable (25 Meter)
3765,variation,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter),1,0,visible,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.14139407,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,21,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),1,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (1 Meter)
3766,variation,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter),1,0,visible,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.13227317,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,22,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),2,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (2 Meter)
3767,variation,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter),1,0,visible,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.12315228,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,23,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),3,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (3 Meter)
3768,variation,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter),1,0,visible,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.11403138,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,24,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),4,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (4 Meter)
3769,variation,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter),1,0,visible,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.10491048,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,25,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),5,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (5 Meter)
3770,variation,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),1,0,visible,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter),,,taxable,parent,1,100,,0,0,100,5,3,1.5,0,1-2 Week Lead Time,,11.09578958,var,,,http://meg.local/wp-content/uploads/2019/07/lc-fc-sm-550-1-15.png,,,1000,,,,,,26,Glass Type,Singlemode OS2,1,1,Connector Type,FC-LC,1,1,Length (Meters),7,1,1,Fiber Count,Duplex,1,1,,,,,,,,,Singlemode OS2 FC/LC 2.0mm Fiber Optic Jumper Cable (7 Meter)
